"Plot Title: 1"
"#","Date Time, GMT-08:00","Temp, °C (LGR S/N: 9786028, SEN S/N: 9786028)","Coupler Attached (LGR S/N: 9786028)","Host Connected (LGR S/N: 9786028)","Coupler Detached (LGR S/N: 9786028)","Bad Battery (LGR S/N: 9786028)","Stopped (LGR S/N: 9786028)","End Of File (LGR S/N: 9786028)"
981,2020/01/07 01:00:00 AM,10.161,,,,,,
982,2020/01/07 02:00:00 AM,10.161,,,,,,
983,2020/01/07 03:00:00 AM,10.161,,,,,,
984,2020/01/07 04:00:00 AM,10.161,,,,,,
985,2020/01/07 05:00:00 AM,10.161,,,,,,
986,2020/01/07 06:00:00 AM,10.161,,,,,,
987,2020/01/07 07:00:00 AM,10.063,,,,,,
988,2020/01/07 08:00:00 AM,13.269,,,,,,
989,2020/01/07 09:00:00 AM,17.094,,,,,,
990,2020/01/07 10:00:00 AM,21.855,,,,,,
991,2020/01/07 11:00:00 AM,21.664,,,,,,
992,2020/01/07 12:00:00 PM,21.473,,,,,,
993,2020/01/07 01:00:00 PM,21.473,,,,,,
994,2020/01/07 02:00:00 PM,21.473,,,,,,
995,2020/01/07 03:00:00 PM,21.569,,,,,,
996,2020/01/07 04:00:00 PM,21.473,,,,,,
997,2020/01/07 05:00:00 PM,21.569,,,,,,
998,2020/01/07 06:00:00 PM,21.569,,,,,,
999,2020/01/07 07:00:00 PM,21.569,,,,,,
1000,2020/01/07 08:00:00 PM,18.901,,,,,,
1001,2020/01/07 09:00:00 PM,15.091,,,,,,
1002,2020/01/07 10:00:00 PM,10.651,,,,,,
1003,2020/01/07 11:00:00 PM,10.357,,,,,,
1004,2020/01/08 12:00:00 AM,10.161,,,,,,
1005,2020/01/08 01:00:00 AM,10.161,,,,,,
1006,2020/01/08 02:00:00 AM,10.161,,,,,,
1007,2020/01/08 03:00:00 AM,10.161,,,,,,
1008,2020/01/08 04:00:00 AM,10.161,,,,,,
1009,2020/01/08 05:00:00 AM,10.161,,,,,,
1010,2020/01/08 06:00:00 AM,10.161,,,,,,
1011,2020/01/08 07:00:00 AM,10.161,,,,,,
1012,2020/01/08 08:00:00 AM,12.980,,,,,,
1013,2020/01/08 09:00:00 AM,16.618,,,,,,
1014,2020/01/08 10:00:00 AM,21.091,,,,,,
1015,2020/01/08 11:00:00 AM,21.378,,,,,,
1016,2020/01/08 12:00:00 PM,21.473,,,,,,
1017,2020/01/08 01:00:00 PM,21.569,,,,,,
1018,2020/01/08 02:00:00 PM,21.569,,,,,,
1019,2020/01/08 03:00:00 PM,21.569,,,,,,
1020,2020/01/08 04:00:00 PM,21.473,,,,,,
1021,2020/01/08 05:00:00 PM,21.569,,,,,,
1022,2020/01/08 06:00:00 PM,21.569,,,,,,
1023,2020/01/08 07:00:00 PM,21.569,,,,,,
1024,2020/01/08 08:00:00 PM,18.806,,,,,,
1025,2020/01/08 09:00:00 PM,15.091,,,,,,
1026,2020/01/08 10:00:00 PM,10.651,,,,,,
1027,2020/01/08 11:00:00 PM,10.357,,,,,,
1028,2020/01/09 12:00:00 AM,10.259,,,,,,
1029,2020/01/09 01:00:00 AM,10.259,,,,,,
1030,2020/01/09 02:00:00 AM,10.161,,,,,,
1031,2020/01/09 03:00:00 AM,10.161,,,,,,
1032,2020/01/09 04:00:00 AM,10.161,,,,,,
1033,2020/01/09 05:00:00 AM,10.161,,,,,,
1034,2020/01/09 06:00:00 AM,10.161,,,,,,
1035,2020/01/09 07:00:00 AM,10.161,,,,,,
1036,2020/01/09 08:00:00 AM,12.980,,,,,,
1037,2020/01/09 09:00:00 AM,16.713,,,,,,
1038,2020/01/09 10:00:00 AM,21.091,,,,,,
1039,2020/01/09 11:00:00 AM,21.378,,,,,,
1040,2020/01/09 12:00:00 PM,21.473,,,,,,
1041,2020/01/09 01:00:00 PM,21.473,,,,,,
1042,2020/01/09 02:00:00 PM,21.473,,,,,,
1043,2020/01/09 03:00:00 PM,21.569,,,,,,
1044,2020/01/09 04:00:00 PM,21.473,,,,,,
1045,2020/01/09 05:00:00 PM,21.473,,,,,,
1046,2020/01/09 06:00:00 PM,21.473,,,,,,
1047,2020/01/09 07:00:00 PM,21.569,,,,,,
1048,2020/01/09 08:00:00 PM,18.806,,,,,,
1049,2020/01/09 09:00:00 PM,14.900,,,,,,
1050,2020/01/09 10:00:00 PM,10.651,,,,,,
1051,2020/01/09 11:00:00 PM,10.357,,,,,,
1052,2020/01/10 12:00:00 AM,10.259,,,,,,
1053,2020/01/10 01:00:00 AM,10.161,,,,,,
1054,2020/01/10 02:00:00 AM,10.161,,,,,,
1055,2020/01/10 03:00:00 AM,10.161,,,,,,
1056,2020/01/10 04:00:00 AM,10.259,,,,,,
1057,2020/01/10 05:00:00 AM,10.161,,,,,,
1058,2020/01/10 06:00:00 AM,10.161,,,,,,
1059,2020/01/10 07:00:00 AM,10.161,,,,,,
1060,2020/01/10 08:00:00 AM,12.980,,,,,,
1061,2020/01/10 09:00:00 AM,16.713,,,,,,
1062,2020/01/10 10:00:00 AM,20.996,,,,,,
1063,2020/01/10 11:00:00 AM,21.951,,,,,,
1064,2020/01/10 12:00:00 PM,21.664,,,,,,
1065,2020/01/10 01:00:00 PM,21.664,,,,,,
1066,2020/01/10 02:00:00 PM,21.664,,,,,,
1067,2020/01/10 03:00:00 PM,21.664,,,,,,
1068,2020/01/10 04:00:00 PM,21.664,,,,,,
1069,2020/01/10 05:00:00 PM,21.760,,,,,,
1070,2020/01/10 06:00:00 PM,20.519,,,,,,
1071,2020/01/10 07:00:00 PM,20.329,,,,,,
1072,2020/01/10 08:00:00 PM,17.284,,,,,,
1073,2020/01/10 09:00:00 PM,13.365,,,,,,
1074,2020/01/10 10:00:00 PM,10.553,,,,,,
1075,2020/01/10 11:00:00 PM,10.259,,,,,,
1076,2020/01/11 12:00:00 AM,10.259,,,,,,
1077,2020/01/11 01:00:00 AM,10.161,,,,,,
1078,2020/01/11 02:00:00 AM,10.161,,,,,,
1079,2020/01/11 03:00:00 AM,10.161,,,,,,
1080,2020/01/11 04:00:00 AM,10.161,,,,,,
1081,2020/01/11 05:00:00 AM,10.161,,,,,,
1082,2020/01/11 06:00:00 AM,10.161,,,,,,
1083,2020/01/11 07:00:00 AM,10.161,,,,,,
1084,2020/01/11 08:00:00 AM,13.173,,,,,,
1085,2020/01/11 09:00:00 AM,16.903,,,,,,
1086,2020/01/11 10:00:00 AM,19.948,,,,,,
1087,2020/01/11 11:00:00 AM,20.043,,,,,,
1088,2020/01/11 12:00:00 PM,20.138,,,,,,
1089,2020/01/11 01:00:00 PM,20.138,,,,,,
1090,2020/01/11 02:00:00 PM,20.138,,,,,,
1091,2020/01/11 03:00:00 PM,20.138,,,,,,
1092,2020/01/11 04:00:00 PM,20.138,,,,,,
1093,2020/01/11 05:00:00 PM,20.138,,,,,,
1094,2020/01/11 06:00:00 PM,20.234,,,,,,
1095,2020/01/11 07:00:00 PM,20.234,,,,,,
1096,2020/01/11 08:00:00 PM,17.094,,,,,,
1097,2020/01/11 09:00:00 PM,13.269,,,,,,
1098,2020/01/11 10:00:00 PM,10.455,,,,,,
1099,2020/01/11 11:00:00 PM,10.259,,,,,,
1100,2020/01/12 12:00:00 AM,10.161,,,,,,
1101,2020/01/12 01:00:00 AM,10.161,,,,,,
1102,2020/01/12 02:00:00 AM,10.161,,,,,,
1103,2020/01/12 03:00:00 AM,10.161,,,,,,
1104,2020/01/12 04:00:00 AM,10.161,,,,,,
1105,2020/01/12 05:00:00 AM,10.161,,,,,,
1106,2020/01/12 06:00:00 AM,10.161,,,,,,
1107,2020/01/12 07:00:00 AM,10.161,,,,,,
1108,2020/01/12 08:00:00 AM,13.173,,,,,,
1109,2020/01/12 09:00:00 AM,16.999,,,,,,
1110,2020/01/12 10:00:00 AM,19.853,,,,,,
1111,2020/01/12 11:00:00 AM,20.043,,,,,,
1112,2020/01/12 12:00:00 PM,20.138,,,,,,
1113,2020/01/12 01:00:00 PM,20.138,,,,,,
1114,2020/01/12 02:00:00 PM,20.138,,,,,,
1115,2020/01/12 03:00:00 PM,20.138,,,,,,
1116,2020/01/12 04:00:00 PM,20.138,,,,,,
1117,2020/01/12 05:00:00 PM,20.138,,,,,,
1118,2020/01/12 06:00:00 PM,20.138,,,,,,
1119,2020/01/12 07:00:00 PM,20.138,,,,,,
1120,2020/01/12 08:00:00 PM,17.094,,,,,,
1121,2020/01/12 09:00:00 PM,13.269,,,,,,
1122,2020/01/12 10:00:00 PM,10.455,,,,,,
1123,2020/01/12 11:00:00 PM,10.259,,,,,,
1124,2020/01/13 12:00:00 AM,10.259,,,,,,
1125,2020/01/13 01:00:00 AM,10.161,,,,,,
1126,2020/01/13 02:00:00 AM,10.161,,,,,,
1127,2020/01/13 03:00:00 AM,10.161,,,,,,
1128,2020/01/13 04:00:00 AM,10.161,,,,,,
1129,2020/01/13 05:00:00 AM,10.161,,,,,,
1130,2020/01/13 06:00:00 AM,10.259,,,,,,
1131,2020/01/13 07:00:00 AM,10.161,,,,,,
1132,2020/01/13 08:00:00 AM,13.076,,,,,,
1133,2020/01/13 09:00:00 AM,16.999,,,,,,
1134,2020/01/13 10:00:00 AM,19.853,,,,,,
1135,2020/01/13 11:00:00 AM,19.948,,,,,,
1136,2020/01/13 12:00:00 PM,20.805,,,,,,
1137,2020/01/13 01:00:00 PM,20.805,,,,,,
1138,2020/01/13 02:00:00 PM,20.805,,,,,,
1139,2020/01/13 03:00:00 PM,20.805,,,,,,
1140,2020/01/13 04:00:00 PM,20.805,,,,,,
1141,2020/01/13 05:00:00 PM,20.901,,,,,,
1142,2020/01/13 06:00:00 PM,22.046,,,,,,
1143,2020/01/13 07:00:00 PM,20.615,,,,,,
1144,2020/01/13 08:00:00 PM,17.760,,,,,,
1145,2020/01/13 09:00:00 PM,13.846,,,,,,
1146,2020/01/13 10:00:00 PM,10.553,,,,,,
1147,2020/01/13 11:00:00 PM,10.259,,,,,,
1148,2020/01/14 12:00:00 AM,10.161,,,,,,
1149,2020/01/14 01:00:00 AM,10.161,,,,,,
1150,2020/01/14 02:00:00 AM,10.161,,,,,,
1151,2020/01/14 03:00:00 AM,10.161,,,,,,
1152,2020/01/14 04:00:00 AM,10.161,,,,,,
1153,2020/01/14 05:00:00 AM,10.161,,,,,,
1154,2020/01/14 06:00:00 AM,10.161,,,,,,
1155,2020/01/14 07:00:00 AM,10.161,,,,,,
1156,2020/01/14 08:00:00 AM,13.076,,,,,,
1157,2020/01/14 09:00:00 AM,16.903,,,,,,
1158,2020/01/14 10:00:00 AM,20.805,,,,,,
1159,2020/01/14 11:00:00 AM,19.948,,,,,,
1160,2020/01/14 12:00:00 PM,20.138,,,,,,
1161,2020/01/14 01:00:00 PM,20.138,,,,,,
1162,2020/01/14 02:00:00 PM,20.234,,,,,,
1163,2020/01/14 03:00:00 PM,17.475,,,,,,
1164,2020/01/14 04:00:00 PM,17.950,,,,,,
1165,2020/01/14 05:00:00 PM,17.855,,,,,,
1166,2020/01/14 05:06:02 PM,,,Logged,,,,
1167,2020/01/14 05:06:03 PM,,Logged,,,,,
1168,2020/01/14 05:06:52 PM,,,,Logged,,,
1169,2020/01/14 06:00:00 PM,21.091,,,,,,
1170,2020/01/14 07:00:00 PM,21.091,,,,,,
1171,2020/01/14 08:00:00 PM,21.091,,,,,,
1172,2020/01/14 09:00:00 PM,16.903,,,,,,
1173,2020/01/14 10:00:00 PM,12.013,,,,,,
1174,2020/01/14 11:00:00 PM,10.357,,,,,,
1175,2020/01/15 12:00:00 AM,10.357,,,,,,
1176,2020/01/15 01:00:00 AM,10.357,,,,,,
1177,2020/01/15 02:00:00 AM,10.259,,,,,,
1178,2020/01/15 03:00:00 AM,10.259,,,,,,
1179,2020/01/15 04:00:00 AM,10.357,,,,,,
1180,2020/01/15 05:00:00 AM,10.357,,,,,,
1181,2020/01/15 06:00:00 AM,10.357,,,,,,
1182,2020/01/15 07:00:00 AM,10.357,,,,,,
1183,2020/01/15 08:00:00 AM,10.357,,,,,,
1184,2020/01/15 09:00:00 AM,13.558,,,,,,
1185,2020/01/15 10:00:00 AM,18.521,,,,,,
1186,2020/01/15 11:00:00 AM,21.091,,,,,,
1187,2020/01/15 12:00:00 PM,21.091,,,,,,
1188,2020/01/15 01:00:00 PM,21.091,,,,,,
1189,2020/01/15 02:00:00 PM,21.187,,,,,,
1190,2020/01/15 03:00:00 PM,21.091,,,,,,
1191,2020/01/15 04:00:00 PM,21.091,,,,,,
1192,2020/01/15 05:00:00 PM,21.187,,,,,,
1193,2020/01/15 06:00:00 PM,21.091,,,,,,
1194,2020/01/15 07:00:00 PM,21.091,,,,,,
1195,2020/01/15 08:00:00 PM,21.187,,,,,,
1196,2020/01/15 09:00:00 PM,16.903,,,,,,
1197,2020/01/15 10:00:00 PM,12.110,,,,,,
1198,2020/01/15 11:00:00 PM,10.259,,,,,,
1199,2020/01/16 12:00:00 AM,10.259,,,,,,
1200,2020/01/16 01:00:00 AM,10.357,,,,,,
1201,2020/01/16 02:00:00 AM,10.357,,,,,,
1202,2020/01/16 03:00:00 AM,10.357,,,,,,
1203,2020/01/16 04:00:00 AM,10.259,,,,,,
1204,2020/01/16 05:00:00 AM,10.357,,,,,,
1205,2020/01/16 06:00:00 AM,10.259,,,,,,
1206,2020/01/16 07:00:00 AM,10.259,,,,,,
1207,2020/01/16 08:00:00 AM,10.357,,,,,,
1208,2020/01/16 09:00:00 AM,13.558,,,,,,
1209,2020/01/16 10:00:00 AM,18.521,,,,,,
1210,2020/01/16 11:00:00 AM,21.091,,,,,,
1211,2020/01/16 12:00:00 PM,21.187,,,,,,
1212,2020/01/16 01:00:00 PM,21.091,,,,,,
1213,2020/01/16 02:00:00 PM,21.091,,,,,,
1214,2020/01/16 03:00:00 PM,20.996,,,,,,
1215,2020/01/16 04:00:00 PM,21.091,,,,,,
1216,2020/01/16 05:00:00 PM,20.996,,,,,,
1217,2020/01/16 06:00:00 PM,20.996,,,,,,
1218,2020/01/16 07:00:00 PM,21.091,,,,,,
1219,2020/01/16 08:00:00 PM,21.091,,,,,,
1220,2020/01/16 09:00:00 PM,16.808,,,,,,
1221,2020/01/16 10:00:00 PM,11.916,,,,,,
1222,2020/01/16 11:00:00 PM,10.357,,,,,,
1223,2020/01/17 12:00:00 AM,10.259,,,,,,
1224,2020/01/17 01:00:00 AM,10.259,,,,,,
1225,2020/01/17 02:00:00 AM,10.259,,,,,,
1226,2020/01/17 03:00:00 AM,10.357,,,,,,
1227,2020/01/17 04:00:00 AM,10.357,,,,,,
1228,2020/01/17 05:00:00 AM,10.357,,,,,,
1229,2020/01/17 06:00:00 AM,10.357,,,,,,
1230,2020/01/17 07:00:00 AM,10.357,,,,,,
1231,2020/01/17 08:00:00 AM,10.357,,,,,,
1232,2020/01/17 09:00:00 AM,13.654,,,,,,
1233,2020/01/17 10:00:00 AM,18.616,,,,,,
1234,2020/01/17 11:00:00 AM,21.091,,,,,,
1235,2020/01/17 12:00:00 PM,21.282,,,,,,
1236,2020/01/17 01:00:00 PM,22.046,,,,,,
1237,2020/01/17 02:00:00 PM,22.046,,,,,,
1238,2020/01/17 03:00:00 PM,22.429,,,,,,
1239,2020/01/17 04:00:00 PM,21.282,,,,,,
1240,2020/01/17 05:00:00 PM,21.282,,,,,,
1241,2020/01/17 06:00:00 PM,21.282,,,,,,
1242,2020/01/17 07:00:00 PM,21.187,,,,,,
1243,2020/01/17 08:00:00 PM,21.187,,,,,,
1244,2020/01/17 09:00:00 PM,18.045,,,,,,
1245,2020/01/17 10:00:00 PM,13.558,,,,,,
1246,2020/01/17 11:00:00 PM,11.041,,,,,,
1247,2020/01/18 12:00:00 AM,10.553,,,,,,
1248,2020/01/18 01:00:00 AM,10.357,,,,,,
1249,2020/01/18 02:00:00 AM,10.259,,,,,,
1250,2020/01/18 03:00:00 AM,10.357,,,,,,
1251,2020/01/18 04:00:00 AM,10.357,,,,,,
1252,2020/01/18 05:00:00 AM,10.259,,,,,,
1253,2020/01/18 06:00:00 AM,10.259,,,,,,
1254,2020/01/18 07:00:00 AM,10.259,,,,,,
1255,2020/01/18 08:00:00 AM,10.259,,,,,,
1256,2020/01/18 09:00:00 AM,12.594,,,,,,
1257,2020/01/18 10:00:00 AM,17.094,,,,,,
1258,2020/01/18 11:00:00 AM,20.615,,,,,,
1259,2020/01/18 12:00:00 PM,20.996,,,,,,
1260,2020/01/18 01:00:00 PM,21.187,,,,,,
1261,2020/01/18 02:00:00 PM,21.187,,,,,,
1262,2020/01/18 03:00:00 PM,21.282,,,,,,
1263,2020/01/18 04:00:00 PM,21.187,,,,,,
1264,2020/01/18 05:00:00 PM,21.187,,,,,,
1265,2020/01/18 06:00:00 PM,21.282,,,,,,
1266,2020/01/18 07:00:00 PM,21.091,,,,,,
1267,2020/01/18 08:00:00 PM,21.091,,,,,,
1268,2020/01/18 09:00:00 PM,18.045,,,,,,
1269,2020/01/18 10:00:00 PM,13.558,,,,,,
1270,2020/01/18 11:00:00 PM,10.944,,,,,,
1271,2020/01/19 12:00:00 AM,10.553,,,,,,
1272,2020/01/19 01:00:00 AM,10.357,,,,,,
1273,2020/01/19 02:00:00 AM,10.357,,,,,,
1274,2020/01/19 03:00:00 AM,10.259,,,,,,
1275,2020/01/19 04:00:00 AM,10.259,,,,,,
1276,2020/01/19 05:00:00 AM,10.259,,,,,,
1277,2020/01/19 06:00:00 AM,10.259,,,,,,
1278,2020/01/19 07:00:00 AM,10.259,,,,,,
1279,2020/01/19 08:00:00 AM,10.259,,,,,,
1280,2020/01/19 09:00:00 AM,12.594,,,,,,
1281,2020/01/19 10:00:00 AM,17.094,,,,,,
1282,2020/01/19 11:00:00 AM,20.615,,,,,,
1283,2020/01/19 12:00:00 PM,20.996,,,,,,
1284,2020/01/19 01:00:00 PM,21.091,,,,,,
1285,2020/01/19 02:00:00 PM,21.187,,,,,,
1286,2020/01/19 03:00:00 PM,21.187,,,,,,
1287,2020/01/19 04:00:00 PM,21.282,,,,,,
1288,2020/01/19 05:00:00 PM,21.187,,,,,,
1289,2020/01/19 06:00:00 PM,21.187,,,,,,
1290,2020/01/19 07:00:00 PM,21.187,,,,,,
1291,2020/01/19 08:00:00 PM,21.187,,,,,,
1292,2020/01/19 09:00:00 PM,18.045,,,,,,
1293,2020/01/19 10:00:00 PM,13.558,,,,,,
1294,2020/01/19 11:00:00 PM,11.041,,,,,,
1295,2020/01/20 12:00:00 AM,10.455,,,,,,
1296,2020/01/20 01:00:00 AM,10.357,,,,,,
1297,2020/01/20 02:00:00 AM,10.259,,,,,,
1298,2020/01/20 03:00:00 AM,10.259,,,,,,
1299,2020/01/20 04:00:00 AM,10.259,,,,,,
1300,2020/01/20 05:00:00 AM,10.259,,,,,,
1301,2020/01/20 06:00:00 AM,10.259,,,,,,
1302,2020/01/20 07:00:00 AM,10.357,,,,,,
1303,2020/01/20 08:00:00 AM,10.259,,,,,,
1304,2020/01/20 09:00:00 AM,12.594,,,,,,
1305,2020/01/20 10:00:00 AM,17.284,,,,,,
1306,2020/01/20 11:00:00 AM,20.615,,,,,,
1307,2020/01/20 12:00:00 PM,20.996,,,,,,
1308,2020/01/20 01:00:00 PM,21.091,,,,,,
1309,2020/01/20 02:00:00 PM,21.187,,,,,,
1310,2020/01/20 03:00:00 PM,21.282,,,,,,
1311,2020/01/20 04:00:00 PM,21.282,,,,,,
1312,2020/01/20 05:00:00 PM,21.282,,,,,,
1313,2020/01/20 06:00:00 PM,21.187,,,,,,
1314,2020/01/20 07:00:00 PM,21.187,,,,,,
1315,2020/01/20 08:00:00 PM,21.091,,,,,,
1316,2020/01/20 09:00:00 PM,18.045,,,,,,
1317,2020/01/20 10:00:00 PM,13.558,,,,,,
1318,2020/01/20 11:00:00 PM,11.041,,,,,,
1319,2020/01/21 12:00:00 AM,10.553,,,,,,
1320,2020/01/21 01:00:00 AM,10.357,,,,,,
1321,2020/01/21 02:00:00 AM,10.259,,,,,,
1322,2020/01/21 03:00:00 AM,10.259,,,,,,
1323,2020/01/21 04:00:00 AM,10.259,,,,,,
1324,2020/01/21 05:00:00 AM,10.259,,,,,,
1325,2020/01/21 06:00:00 AM,10.259,,,,,,
1326,2020/01/21 07:00:00 AM,10.259,,,,,,
1327,2020/01/21 08:00:00 AM,10.259,,,,,,
1328,2020/01/21 09:00:00 AM,12.594,,,,,,
1329,2020/01/21 10:00:00 AM,17.855,,,,,,
1330,2020/01/21 11:00:00 AM,21.378,,,,,,
1331,2020/01/21 12:00:00 PM,21.473,,,,,,
1332,2020/01/21 01:00:00 PM,21.473,,,,,,
1333,2020/01/21 02:00:00 PM,21.282,,,,,,
1334,2020/01/21 03:00:00 PM,21.187,,,,,,
1335,2020/01/21 04:00:00 PM,20.710,,,,,,
1336,2020/01/21 05:00:00 PM,20.710,,,,,,
1337,2020/01/21 06:00:00 PM,20.805,,,,,,
1338,2020/01/21 07:00:00 PM,20.710,,,,,,
1339,2020/01/21 08:00:00 PM,20.710,,,,,,
1340,2020/01/21 09:00:00 PM,17.379,,,,,,
1341,2020/01/21 10:00:00 PM,12.787,,,,,,
1342,2020/01/21 11:00:00 PM,10.651,,,,,,
1343,2020/01/22 12:00:00 AM,10.357,,,,,,
1344,2020/01/22 01:00:00 AM,10.259,,,,,,
1345,2020/01/22 02:00:00 AM,10.259,,,,,,
1346,2020/01/22 03:00:00 AM,10.259,,,,,,
1347,2020/01/22 04:00:00 AM,10.161,,,,,,
1348,2020/01/22 05:00:00 AM,10.357,,,,,,
1349,2020/01/22 06:00:00 AM,10.259,,,,,,
1350,2020/01/22 07:00:00 AM,10.259,,,,,,
1351,2020/01/22 08:00:00 AM,10.357,,,,,,
1352,2020/01/22 09:00:00 AM,12.980,,,,,,
1353,2020/01/22 10:00:00 AM,17.760,,,,,,
1354,2020/01/22 11:00:00 AM,20.424,,,,,,
1355,2020/01/22 12:00:00 PM,20.710,,,,,,
1356,2020/01/22 01:00:00 PM,20.710,,,,,,
1357,2020/01/22 02:00:00 PM,20.710,,,,,,
1358,2020/01/22 03:00:00 PM,20.710,,,,,,
1359,2020/01/22 04:00:00 PM,20.710,,,,,,
1360,2020/01/22 05:00:00 PM,20.710,,,,,,
1361,2020/01/22 06:00:00 PM,20.710,,,,,,
1362,2020/01/22 07:00:00 PM,20.710,,,,,,
1363,2020/01/22 08:00:00 PM,20.615,,,,,,
1364,2020/01/22 09:00:00 PM,17.475,,,,,,
1365,2020/01/22 10:00:00 PM,12.883,,,,,,
1366,2020/01/22 11:00:00 PM,10.651,,,,,,
1367,2020/01/23 12:00:00 AM,10.357,,,,,,
1368,2020/01/23 01:00:00 AM,10.259,,,,,,
1369,2020/01/23 02:00:00 AM,10.259,,,,,,
1370,2020/01/23 03:00:00 AM,10.259,,,,,,
1371,2020/01/23 04:00:00 AM,10.259,,,,,,
1372,2020/01/23 05:00:00 AM,10.259,,,,,,
1373,2020/01/23 06:00:00 AM,10.357,,,,,,
1374,2020/01/23 07:00:00 AM,10.259,,,,,,
1375,2020/01/23 08:00:00 AM,10.161,,,,,,
1376,2020/01/23 09:00:00 AM,12.980,,,,,,
1377,2020/01/23 10:00:00 AM,17.665,,,,,,
1378,2020/01/23 11:00:00 AM,20.329,,,,,,
1379,2020/01/23 12:00:00 PM,20.615,,,,,,
1380,2020/01/23 01:00:00 PM,20.710,,,,,,
1381,2020/01/23 02:00:00 PM,20.710,,,,,,
1382,2020/01/23 03:00:00 PM,20.805,,,,,,
1383,2020/01/23 04:00:00 PM,20.710,,,,,,
1384,2020/01/23 05:00:00 PM,20.710,,,,,,
1385,2020/01/23 06:00:00 PM,20.710,,,,,,
1386,2020/01/23 07:00:00 PM,20.710,,,,,,
1387,2020/01/23 08:00:00 PM,20.710,,,,,,
1388,2020/01/23 09:00:00 PM,17.475,,,,,,
1389,2020/01/23 10:00:00 PM,12.883,,,,,,
1390,2020/01/23 11:00:00 PM,10.651,,,,,,
1391,2020/01/24 12:00:00 AM,10.357,,,,,,
1392,2020/01/24 01:00:00 AM,10.357,,,,,,
1393,2020/01/24 02:00:00 AM,10.161,,,,,,
1394,2020/01/24 03:00:00 AM,10.259,,,,,,
1395,2020/01/24 04:00:00 AM,10.259,,,,,,
1396,2020/01/24 05:00:00 AM,10.259,,,,,,
1397,2020/01/24 06:00:00 AM,10.259,,,,,,
1398,2020/01/24 07:00:00 AM,10.259,,,,,,
1399,2020/01/24 08:00:00 AM,10.259,,,,,,
1400,2020/01/24 09:00:00 AM,12.980,,,,,,
1401,2020/01/24 10:00:00 AM,17.665,,,,,,
1402,2020/01/24 11:00:00 AM,20.329,,,,,,
1403,2020/01/24 12:00:00 PM,20.615,,,,,,
1404,2020/01/24 01:00:00 PM,20.710,,,,,,
1405,2020/01/24 02:00:00 PM,20.710,,,,,,
1406,2020/01/24 03:00:00 PM,21.569,,,,,,
1407,2020/01/24 04:00:00 PM,20.996,,,,,,
1408,2020/01/24 05:00:00 PM,20.901,,,,,,
1409,2020/01/24 06:00:00 PM,20.805,,,,,,
1410,2020/01/24 07:00:00 PM,20.805,,,,,,
1411,2020/01/24 08:00:00 PM,20.805,,,,,,
1412,2020/01/24 09:00:00 PM,18.331,,,,,,
1413,2020/01/24 10:00:00 PM,14.230,,,,,,
1414,2020/01/24 11:00:00 PM,11.528,,,,,,
1415,2020/01/25 12:00:00 AM,10.651,,,,,,
1416,2020/01/25 01:00:00 AM,10.357,,,,,,
1417,2020/01/25 02:00:00 AM,10.357,,,,,,
1418,2020/01/25 03:00:00 AM,10.259,,,,,,
1419,2020/01/25 04:00:00 AM,10.161,,,,,,
1420,2020/01/25 05:00:00 AM,10.259,,,,,,
1421,2020/01/25 06:00:00 AM,10.259,,,,,,
1422,2020/01/25 07:00:00 AM,10.259,,,,,,
1423,2020/01/25 08:00:00 AM,10.259,,,,,,
1424,2020/01/25 09:00:00 AM,12.207,,,,,,
1425,2020/01/25 10:00:00 AM,16.523,,,,,,
1426,2020/01/25 11:00:00 AM,19.853,,,,,,
1427,2020/01/25 12:00:00 PM,20.519,,,,,,
1428,2020/01/25 01:00:00 PM,20.710,,,,,,
1429,2020/01/25 02:00:00 PM,20.805,,,,,,
1430,2020/01/25 03:00:00 PM,20.805,,,,,,
1431,2020/01/25 04:00:00 PM,20.805,,,,,,
1432,2020/01/25 05:00:00 PM,20.901,,,,,,
1433,2020/01/25 06:00:00 PM,20.805,,,,,,
1434,2020/01/25 07:00:00 PM,20.805,,,,,,
1435,2020/01/25 08:00:00 PM,20.805,,,,,,
1436,2020/01/25 09:00:00 PM,18.331,,,,,,
1437,2020/01/25 10:00:00 PM,14.230,,,,,,
1438,2020/01/25 11:00:00 PM,11.431,,,,,,
1439,2020/01/26 12:00:00 AM,10.651,,,,,,
1440,2020/01/26 01:00:00 AM,10.357,,,,,,
1441,2020/01/26 02:00:00 AM,10.259,,,,,,
1442,2020/01/26 03:00:00 AM,10.259,,,,,,
1443,2020/01/26 04:00:00 AM,10.259,,,,,,
1444,2020/01/26 05:00:00 AM,10.259,,,,,,
1445,2020/01/26 06:00:00 AM,10.259,,,,,,
1446,2020/01/26 07:00:00 AM,10.259,,,,,,
1447,2020/01/26 08:00:00 AM,10.259,,,,,,
1448,2020/01/26 09:00:00 AM,12.207,,,,,,
1449,2020/01/26 10:00:00 AM,16.523,,,,,,
1450,2020/01/26 11:00:00 AM,19.948,,,,,,
1451,2020/01/26 12:00:00 PM,20.519,,,,,,
1452,2020/01/26 01:00:00 PM,20.710,,,,,,
1453,2020/01/26 02:00:00 PM,20.805,,,,,,
1454,2020/01/26 03:00:00 PM,20.805,,,,,,
1455,2020/01/26 04:00:00 PM,20.805,,,,,,
1456,2020/01/26 05:00:00 PM,20.805,,,,,,
1457,2020/01/26 06:00:00 PM,20.805,,,,,,
